img_name,img_path,scientific_name,iNat ID,observed_on,observation_url,image_url,common_name,taxon_family_name,taxon_genus_name
00063_Fragaria vesca.jpg,images_all/00063_Fragaria vesca.jpg,Fragaria vesca,2857935,2016-03-31,http://www.inaturalist.org/observations/2857935,https://static.inaturalist.org/photos/3260955/medium.jpg,woodland strawberry,Rosaceae,Fragaria
00064_Cardamine californica.jpg,images_all/00064_Cardamine californica.jpg,Cardamine californica,2857937,2016-03-31,http://www.inaturalist.org/observations/2857937,https://inaturalist-open-data.s3.amazonaws.com/photos/3260964/medium.jpg,milkmaids,Brassicaceae,Cardamine
00065_Lysimachia latifolia.jpg,images_all/00065_Lysimachia latifolia.jpg,Lysimachia latifolia,2857941,2016-03-31,http://www.inaturalist.org/observations/2857941,https://inaturalist-open-data.s3.amazonaws.com/photos/3260962/medium.jpg,western starflower,Primulaceae,Lysimachia
00066_Dryopteris arguta.jpg,images_all/00066_Dryopteris arguta.jpg,Dryopteris arguta,2857945,2016-03-31,http://www.inaturalist.org/observations/2857945,https://inaturalist-open-data.s3.amazonaws.com/photos/3261004/medium.jpg,coastal woodfern,Dryopteridaceae,Dryopteris
00067_Adelinia grandis.jpg,images_all/00067_Adelinia grandis.jpg,Adelinia grandis,2857951,2016-03-31,http://www.inaturalist.org/observations/2857951,https://inaturalist-open-data.s3.amazonaws.com/photos/3260974/medium.jpg,pacific hound's tongue,Boraginaceae,Adelinia
00068_Anisocarpus madioides.jpg,images_all/00068_Anisocarpus madioides.jpg,Anisocarpus madioides,2857958,2016-03-31,http://www.inaturalist.org/observations/2857958,https://inaturalist-open-data.s3.amazonaws.com/photos/3260991/medium.jpeg,woodland madia,Asteraceae,Anisocarpus
00069_Fragaria vesca.jpg,images_all/00069_Fragaria vesca.jpg,Fragaria vesca,2857965,2016-03-31,http://www.inaturalist.org/observations/2857965,https://inaturalist-open-data.s3.amazonaws.com/photos/3261011/medium.jpg,woodland strawberry,Rosaceae,Fragaria
00070_Epipactis helleborine.jpg,images_all/00070_Epipactis helleborine.jpg,Epipactis helleborine,2857972,2016-03-31,http://www.inaturalist.org/observations/2857972,https://inaturalist-open-data.s3.amazonaws.com/photos/3261009/medium.jpg,broad-leaved helleborine,Orchidaceae,Epipactis
,,,2857973,2016-03-31,http://www.inaturalist.org/observations/2857973,https://static.inaturalist.org/photos/3261021/medium.jpg,goldback fern,Pteridaceae,Pentagramma
00071_Fragaria vesca.jpg,images_all/00071_Fragaria vesca.jpg,Fragaria vesca,2857976,2016-03-31,http://www.inaturalist.org/observations/2857976,https://inaturalist-open-data.s3.amazonaws.com/photos/3261026/medium.jpg,woodland strawberry,Rosaceae,Fragaria
00072_Oxalis smalliana.jpg,images_all/00072_Oxalis smalliana.jpg,Oxalis smalliana,2857979,2016-03-31,http://www.inaturalist.org/observations/2857979,https://inaturalist-open-data.s3.amazonaws.com/photos/3261033/medium.jpg,redwood sorrel,Oxalidaceae,Oxalis
00073_Epipactis helleborine.jpg,images_all/00073_Epipactis helleborine.jpg,Epipactis helleborine,2857982,2016-03-31,http://www.inaturalist.org/observations/2857982,https://static.inaturalist.org/photos/3261036/medium.jpg,broad-leaved helleborine,Orchidaceae,Epipactis
,,,2857992,2016-03-31,http://www.inaturalist.org/observations/2857992,https://inaturalist-open-data.s3.amazonaws.com/photos/3261041/medium.jpg,goldback fern,Pteridaceae,Pentagramma
00074_Toxicodendron diversilobum.jpg,images_all/00074_Toxicodendron diversilobum.jpg,Toxicodendron diversilobum,2857996,2016-03-31,http://www.inaturalist.org/observations/2857996,https://inaturalist-open-data.s3.amazonaws.com/photos/3261084/medium.jpg,pacific poison oak,Anacardiaceae,Toxicodendron
,,Maianthemum racemosum,2857998,2016-03-31,http://www.inaturalist.org/observations/2857998,https://inaturalist-open-data.s3.amazonaws.com/photos/3261061/medium.jpeg,solomon's plume,Asparagaceae,Maianthemum
00075_Toxicodendron diversilobum.jpg,images_all/00075_Toxicodendron diversilobum.jpg,Toxicodendron diversilobum,2858005,2016-03-31,http://www.inaturalist.org/observations/2858005,https://inaturalist-open-data.s3.amazonaws.com/photos/3261068/medium.jpg,pacific poison oak,Anacardiaceae,Toxicodendron
,,Maianthemum racemosum amplexicaule,2858013,2016-03-31,http://www.inaturalist.org/observations/2858013,https://inaturalist-open-data.s3.amazonaws.com/photos/3261077/medium.jpg,western solomon's plume,Asparagaceae,Maianthemum
00076_Sequoia sempervirens.jpg,images_all/00076_Sequoia sempervirens.jpg,Sequoia sempervirens,2858027,2016-03-31,http://www.inaturalist.org/observations/2858027,https://inaturalist-open-data.s3.amazonaws.com/photos/3261111/medium.jpg,coast redwood,Cupressaceae,Sequoia
00077_Adelinia grandis.jpg,images_all/00077_Adelinia grandis.jpg,Adelinia grandis,2858028,2016-03-31,http://www.inaturalist.org/observations/2858028,https://inaturalist-open-data.s3.amazonaws.com/photos/3261128/medium.jpg,pacific hound's tongue,Boraginaceae,Adelinia
00078_Adelinia grandis.jpg,images_all/00078_Adelinia grandis.jpg,Adelinia grandis,2858029,2016-03-31,http://www.inaturalist.org/observations/2858029,https://inaturalist-open-data.s3.amazonaws.com/photos/3261109/medium.jpg,pacific hound's tongue,Boraginaceae,Adelinia
,,Hedera helix,2858041,2016-03-31,http://www.inaturalist.org/observations/2858041,https://inaturalist-open-data.s3.amazonaws.com/photos/3261123/medium.jpg,common ivy,Araliaceae,Hedera
00079_Sanicula crassicaulis.jpg,images_all/00079_Sanicula crassicaulis.jpg,Sanicula crassicaulis,2858046,2016-03-31,http://www.inaturalist.org/observations/2858046,https://inaturalist-open-data.s3.amazonaws.com/photos/3261162/medium.jpg,pacific sanicle,Apiaceae,Sanicula
00080_Viola ocellata.jpg,images_all/00080_Viola ocellata.jpg,Viola ocellata,2858048,2016-03-31,http://www.inaturalist.org/observations/2858048,https://inaturalist-open-data.s3.amazonaws.com/photos/3261135/medium.jpg,western heart's ease,Violaceae,Viola
,,Vicia sativa,2858049,2016-03-31,http://www.inaturalist.org/observations/2858049,https://inaturalist-open-data.s3.amazonaws.com/photos/3261133/medium.jpg,common vetch,Fabaceae,Vicia
00081_Adelinia grandis.jpg,images_all/00081_Adelinia grandis.jpg,Adelinia grandis,2858055,2016-03-31,http://www.inaturalist.org/observations/2858055,https://inaturalist-open-data.s3.amazonaws.com/photos/3261149/medium.jpg,pacific hound's tongue,Boraginaceae,Adelinia
00082_Viola ocellata.jpg,images_all/00082_Viola ocellata.jpg,Viola ocellata,2858061,2016-03-31,http://www.inaturalist.org/observations/2858061,https://inaturalist-open-data.s3.amazonaws.com/photos/3261152/medium.jpeg,western heart's ease,Violaceae,Viola
00083_Notholithocarpus densiflorus.jpg,images_all/00083_Notholithocarpus densiflorus.jpg,Notholithocarpus densiflorus,2858063,2016-03-31,http://www.inaturalist.org/observations/2858063,https://inaturalist-open-data.s3.amazonaws.com/photos/3261157/medium.jpg,tanoak,Fagaceae,Notholithocarpus
00084_Oxalis pes-caprae.jpg,images_all/00084_Oxalis pes-caprae.jpg,Oxalis pes-caprae,2858065,2016-03-31,http://www.inaturalist.org/observations/2858065,https://inaturalist-open-data.s3.amazonaws.com/photos/3261171/medium.jpeg,bermuda buttercup,Oxalidaceae,Oxalis
00085_Oxalis smalliana.jpg,images_all/00085_Oxalis smalliana.jpg,Oxalis smalliana,2858066,2016-03-31,http://www.inaturalist.org/observations/2858066,https://inaturalist-open-data.s3.amazonaws.com/photos/3261159/medium.jpg,redwood sorrel,Oxalidaceae,Oxalis
00086_Polystichum munitum.jpg,images_all/00086_Polystichum munitum.jpg,Polystichum munitum,2858068,2016-03-31,http://www.inaturalist.org/observations/2858068,https://inaturalist-open-data.s3.amazonaws.com/photos/3261165/medium.jpg,western sword fern,Dryopteridaceae,Polystichum
00087_Cardamine californica.jpg,images_all/00087_Cardamine californica.jpg,Cardamine californica,2858069,2016-03-31,http://www.inaturalist.org/observations/2858069,https://inaturalist-open-data.s3.amazonaws.com/photos/3261167/medium.jpg,milkmaids,Brassicaceae,Cardamine
00088_Oxalis smalliana.jpg,images_all/00088_Oxalis smalliana.jpg,Oxalis smalliana,2858070,2016-03-31,http://www.inaturalist.org/observations/2858070,https://inaturalist-open-data.s3.amazonaws.com/photos/3261283/medium.jpg,redwood sorrel,Oxalidaceae,Oxalis
,,Corylus cornuta californica,2858071,2016-03-31,http://www.inaturalist.org/observations/2858071,https://inaturalist-open-data.s3.amazonaws.com/photos/3261169/medium.jpg,california hazelnut,Betulaceae,Corylus
00089_Umbellularia californica.jpg,images_all/00089_Umbellularia californica.jpg,Umbellularia californica,2858072,2016-03-31,http://www.inaturalist.org/observations/2858072,https://inaturalist-open-data.s3.amazonaws.com/photos/3261173/medium.jpg,california bay,Lauraceae,Umbellularia
,,Sparaxis tricolor,2858080,2016-03-31,http://www.inaturalist.org/observations/2858080,https://inaturalist-open-data.s3.amazonaws.com/photos/3261193/medium.jpeg,harlequin flower,Iridaceae,Sparaxis
00090_Iris douglasiana.jpg,images_all/00090_Iris douglasiana.jpg,Iris douglasiana,2858082,2016-03-31,http://www.inaturalist.org/observations/2858082,https://inaturalist-open-data.s3.amazonaws.com/photos/3261197/medium.jpeg,douglas iris,Iridaceae,Iris
00091_Viola ocellata.jpg,images_all/00091_Viola ocellata.jpg,Viola ocellata,2858090,2016-03-31,http://www.inaturalist.org/observations/2858090,https://inaturalist-open-data.s3.amazonaws.com/photos/3261238/medium.jpg,western heart's ease,Violaceae,Viola
00092_Anisocarpus madioides.jpg,images_all/00092_Anisocarpus madioides.jpg,Anisocarpus madioides,2858093,2016-03-31,http://www.inaturalist.org/observations/2858093,https://inaturalist-open-data.s3.amazonaws.com/photos/3261213/medium.jpeg,woodland madia,Asteraceae,Anisocarpus
00093_Viola ocellata.jpg,images_all/00093_Viola ocellata.jpg,Viola ocellata,2858095,2016-03-31,http://www.inaturalist.org/observations/2858095,https://inaturalist-open-data.s3.amazonaws.com/photos/3261224/medium.jpeg,western heart's ease,Violaceae,Viola
00094_Viola ocellata.jpg,images_all/00094_Viola ocellata.jpg,Viola ocellata,2858098,2016-03-31,http://www.inaturalist.org/observations/2858098,https://static.inaturalist.org/photos/3261236/medium.jpeg,western heart's ease,Violaceae,Viola
00095_Epipactis helleborine.jpg,images_all/00095_Epipactis helleborine.jpg,Epipactis helleborine,2858102,2016-03-31,http://www.inaturalist.org/observations/2858102,https://inaturalist-open-data.s3.amazonaws.com/photos/3261235/medium.jpeg,broad-leaved helleborine,Orchidaceae,Epipactis
00096_Sequoia sempervirens.jpg,images_all/00096_Sequoia sempervirens.jpg,Sequoia sempervirens,2858103,2016-03-31,http://www.inaturalist.org/observations/2858103,https://inaturalist-open-data.s3.amazonaws.com/photos/3261239/medium.jpeg,coast redwood,Cupressaceae,Sequoia
00097_Sequoia sempervirens.jpg,images_all/00097_Sequoia sempervirens.jpg,Sequoia sempervirens,2858105,2016-03-31,http://www.inaturalist.org/observations/2858105,https://inaturalist-open-data.s3.amazonaws.com/photos/3261199/medium.jpg,coast redwood,Cupressaceae,Sequoia
,,Vicia sativa,2858106,2016-03-31,http://www.inaturalist.org/observations/2858106,https://inaturalist-open-data.s3.amazonaws.com/photos/3261246/medium.jpeg,common vetch,Fabaceae,Vicia
,,Bromus diandrus,2858107,2016-03-31,http://www.inaturalist.org/observations/2858107,https://inaturalist-open-data.s3.amazonaws.com/photos/3261250/medium.jpeg,great brome,Poaceae,Bromus
00098_Toxicodendron diversilobum.jpg,images_all/00098_Toxicodendron diversilobum.jpg,Toxicodendron diversilobum,2858108,2016-03-31,http://www.inaturalist.org/observations/2858108,https://inaturalist-open-data.s3.amazonaws.com/photos/3261252/medium.jpeg,pacific poison oak,Anacardiaceae,Toxicodendron
,,Achillea millefolium,2858114,2016-03-31,http://www.inaturalist.org/observations/2858114,https://inaturalist-open-data.s3.amazonaws.com/photos/3261222/medium.jpg,common yarrow,Asteraceae,Achillea
00099_Sanicula crassicaulis.jpg,images_all/00099_Sanicula crassicaulis.jpg,Sanicula crassicaulis,2858119,2016-03-31,http://www.inaturalist.org/observations/2858119,https://inaturalist-open-data.s3.amazonaws.com/photos/3261233/medium.jpg,pacific sanicle,Apiaceae,Sanicula
00100_Viola ocellata.jpg,images_all/00100_Viola ocellata.jpg,Viola ocellata,2858120,2016-03-31,http://www.inaturalist.org/observations/2858120,https://static.inaturalist.org/photos/3261248/medium.jpg,western heart's ease,Violaceae,Viola
,,Carex globosa,2858126,2016-03-31,http://www.inaturalist.org/observations/2858126,https://static.inaturalist.org/photos/3261264/medium.jpg,round-fruited sedge,Cyperaceae,Carex
00101_Dryopteris arguta.jpg,images_all/00101_Dryopteris arguta.jpg,Dryopteris arguta,2858138,2016-03-31,http://www.inaturalist.org/observations/2858138,https://inaturalist-open-data.s3.amazonaws.com/photos/3261297/medium.jpg,coastal woodfern,Dryopteridaceae,Dryopteris
,,Potentilla indica,2858145,2016-03-31,http://www.inaturalist.org/observations/2858145,https://inaturalist-open-data.s3.amazonaws.com/photos/3261302/medium.jpg,mock strawberry,Rosaceae,Potentilla
,,Prosartes hookeri,2858146,2016-03-31,http://www.inaturalist.org/observations/2858146,https://inaturalist-open-data.s3.amazonaws.com/photos/3261304/medium.jpg,hooker's fairybells,Liliaceae,Prosartes
00102_Cardamine californica.jpg,images_all/00102_Cardamine californica.jpg,Cardamine californica,2858151,2016-03-31,http://www.inaturalist.org/observations/2858151,https://inaturalist-open-data.s3.amazonaws.com/photos/3261324/medium.jpg,milkmaids,Brassicaceae,Cardamine
,,Juncus patens,2858154,2016-03-31,http://www.inaturalist.org/observations/2858154,https://static.inaturalist.org/photos/3261320/medium.jpg,spreading rush,Juncaceae,Juncus
,,Sparaxis tricolor,2858165,2016-03-29,http://www.inaturalist.org/observations/2858165,https://inaturalist-open-data.s3.amazonaws.com/photos/3261348/medium.jpg,harlequin flower,Iridaceae,Sparaxis
00103_Myosotis latifolia.jpg,images_all/00103_Myosotis latifolia.jpg,Myosotis latifolia,2858196,2016-03-31,http://www.inaturalist.org/observations/2858196,https://inaturalist-open-data.s3.amazonaws.com/photos/3261402/medium.jpg,broadleaf forget-me-not,Boraginaceae,Myosotis
,,Zantedeschia aethiopica,2858232,2016-03-31,http://www.inaturalist.org/observations/2858232,https://inaturalist-open-data.s3.amazonaws.com/photos/3261455/medium.jpg,calla lily,Araceae,Zantedeschia
00104_Toxicodendron diversilobum.jpg,images_all/00104_Toxicodendron diversilobum.jpg,Toxicodendron diversilobum,2858244,2016-03-31,http://www.inaturalist.org/observations/2858244,https://inaturalist-open-data.s3.amazonaws.com/photos/3261481/medium.jpg,pacific poison oak,Anacardiaceae,Toxicodendron
,,Iris fernaldii,2858258,2016-03-31,http://www.inaturalist.org/observations/2858258,https://inaturalist-open-data.s3.amazonaws.com/photos/3261501/medium.jpg,fernald's iris,Iridaceae,Iris
,,Rosa gymnocarpa,2858263,2016-03-31,http://www.inaturalist.org/observations/2858263,https://inaturalist-open-data.s3.amazonaws.com/photos/3261509/medium.jpg,baldhip rose,Rosaceae,Rosa
00105_Viola ocellata.jpg,images_all/00105_Viola ocellata.jpg,Viola ocellata,2858275,2016-03-31,http://www.inaturalist.org/observations/2858275,https://inaturalist-open-data.s3.amazonaws.com/photos/3261531/medium.jpg,western heart's ease,Violaceae,Viola
,,Agave americana,2858827,2016-03-31,http://www.inaturalist.org/observations/2858827,https://inaturalist-open-data.s3.amazonaws.com/photos/3262236/medium.jpg,american century plant,Asparagaceae,Agave
00106_Lysimachia arvensis.jpg,images_all/00106_Lysimachia arvensis.jpg,Lysimachia arvensis,2859148,2016-03-31,http://www.inaturalist.org/observations/2859148,https://inaturalist-open-data.s3.amazonaws.com/photos/3262725/medium.jpg,scarlet pimpernel,Primulaceae,Lysimachia
00107_Viola sempervirens.jpg,images_all/00107_Viola sempervirens.jpg,Viola sempervirens,2860314,2016-03-31,http://www.inaturalist.org/observations/2860314,https://inaturalist-open-data.s3.amazonaws.com/photos/3264133/medium.jpg,redwood violet,Violaceae,Viola
00108_Toxicoscordion fremontii.jpg,images_all/00108_Toxicoscordion fremontii.jpg,Toxicoscordion fremontii,2862697,2016-03-31,http://www.inaturalist.org/observations/2862697,https://inaturalist-open-data.s3.amazonaws.com/photos/3267577/medium.jpg,fremont's death camas,Melanthiaceae,Toxicoscordion
00109_Iris douglasiana.jpg,images_all/00109_Iris douglasiana.jpg,Iris douglasiana,2884915,2016-04-05,http://www.inaturalist.org/observations/2884915,https://inaturalist-open-data.s3.amazonaws.com/photos/3296944/medium.jpg,douglas iris,Iridaceae,Iris
,,Lupinus nanus,2884925,2016-04-05,http://www.inaturalist.org/observations/2884925,https://static.inaturalist.org/photos/3296952/medium.jpeg,sky lupine,Fabaceae,Lupinus
00110_Sequoia sempervirens.jpg,images_all/00110_Sequoia sempervirens.jpg,Sequoia sempervirens,2884930,2016-04-05,http://www.inaturalist.org/observations/2884930,https://inaturalist-open-data.s3.amazonaws.com/photos/3296960/medium.jpg,coast redwood,Cupressaceae,Sequoia
,,Ranunculus californicus californicus,2884933,2016-04-05,http://www.inaturalist.org/observations/2884933,https://inaturalist-open-data.s3.amazonaws.com/photos/3296964/medium.jpg,,Ranunculaceae,Ranunculus
