img_name,img_path,scientific_name,iNat ID,observed_on,observation_url,image_url,common_name,taxon_family_name,taxon_genus_name
00103_Myosotis latifolia.jpg,images_all/00103_Myosotis latifolia.jpg,Myosotis latifolia,2858196,2016-03-31,http://www.inaturalist.org/observations/2858196,https://inaturalist-open-data.s3.amazonaws.com/photos/3261402/medium.jpg,broadleaf forget-me-not,Boraginaceae,Myosotis
00104_Toxicodendron diversilobum.jpg,images_all/00104_Toxicodendron diversilobum.jpg,Toxicodendron diversilobum,2858244,2016-03-31,http://www.inaturalist.org/observations/2858244,https://inaturalist-open-data.s3.amazonaws.com/photos/3261481/medium.jpg,pacific poison oak,Anacardiaceae,Toxicodendron
00105_Viola ocellata.jpg,images_all/00105_Viola ocellata.jpg,Viola ocellata,2858275,2016-03-31,http://www.inaturalist.org/observations/2858275,https://inaturalist-open-data.s3.amazonaws.com/photos/3261531/medium.jpg,western heart's ease,Violaceae,Viola
00106_Lysimachia arvensis.jpg,images_all/00106_Lysimachia arvensis.jpg,Lysimachia arvensis,2859148,2016-03-31,http://www.inaturalist.org/observations/2859148,https://inaturalist-open-data.s3.amazonaws.com/photos/3262725/medium.jpg,scarlet pimpernel,Primulaceae,Lysimachia
00107_Viola sempervirens.jpg,images_all/00107_Viola sempervirens.jpg,Viola sempervirens,2860314,2016-03-31,http://www.inaturalist.org/observations/2860314,https://inaturalist-open-data.s3.amazonaws.com/photos/3264133/medium.jpg,redwood violet,Violaceae,Viola
00108_Toxicoscordion fremontii.jpg,images_all/00108_Toxicoscordion fremontii.jpg,Toxicoscordion fremontii,2862697,2016-03-31,http://www.inaturalist.org/observations/2862697,https://inaturalist-open-data.s3.amazonaws.com/photos/3267577/medium.jpg,fremont's death camas,Melanthiaceae,Toxicoscordion
00109_Iris douglasiana.jpg,images_all/00109_Iris douglasiana.jpg,Iris douglasiana,2884915,2016-04-05,http://www.inaturalist.org/observations/2884915,https://inaturalist-open-data.s3.amazonaws.com/photos/3296944/medium.jpg,douglas iris,Iridaceae,Iris
00110_Sequoia sempervirens.jpg,images_all/00110_Sequoia sempervirens.jpg,Sequoia sempervirens,2884930,2016-04-05,http://www.inaturalist.org/observations/2884930,https://inaturalist-open-data.s3.amazonaws.com/photos/3296960/medium.jpg,coast redwood,Cupressaceae,Sequoia
00111_Chlorogalum pomeridianum.jpg,images_all/00111_Chlorogalum pomeridianum.jpg,Chlorogalum pomeridianum,2885029,2016-04-05,http://www.inaturalist.org/observations/2885029,https://inaturalist-open-data.s3.amazonaws.com/photos/3297221/medium.jpg,wavy-leafed soap plant,Asparagaceae,Chlorogalum
00112_Sisyrinchium bellum.jpg,images_all/00112_Sisyrinchium bellum.jpg,Sisyrinchium bellum,2885152,2016-04-05,http://www.inaturalist.org/observations/2885152,https://inaturalist-open-data.s3.amazonaws.com/photos/3297232/medium.jpg,western blue-eyed grass,Iridaceae,Sisyrinchium
00113_Taraxia ovata.jpg,images_all/00113_Taraxia ovata.jpg,Taraxia ovata,2885157,2016-04-05,http://www.inaturalist.org/observations/2885157,https://inaturalist-open-data.s3.amazonaws.com/photos/3297240/medium.jpg,sun cup,Onagraceae,Taraxia
00114_Erodium botrys.jpg,images_all/00114_Erodium botrys.jpg,Erodium botrys,2885166,2016-04-05,http://www.inaturalist.org/observations/2885166,https://inaturalist-open-data.s3.amazonaws.com/photos/3297258/medium.jpg,mediterranean stork's-bill,Geraniaceae,Erodium
00115_Briza maxima.jpg,images_all/00115_Briza maxima.jpg,Briza maxima,2885170,2016-04-05,http://www.inaturalist.org/observations/2885170,https://inaturalist-open-data.s3.amazonaws.com/photos/3297262/medium.jpg,greater quaking grass,Poaceae,Briza
00116_Genista monspessulana.jpg,images_all/00116_Genista monspessulana.jpg,Genista monspessulana,2887806,2016-04-05,http://www.inaturalist.org/observations/2887806,https://inaturalist-open-data.s3.amazonaws.com/photos/3300915/medium.jpg,french broom,Fabaceae,Genista
00117_Arbutus menziesii.jpg,images_all/00117_Arbutus menziesii.jpg,Arbutus menziesii,2890407,2016-04-06,http://www.inaturalist.org/observations/2890407,https://inaturalist-open-data.s3.amazonaws.com/photos/3307105/medium.jpg,pacific madrone,Ericaceae,Arbutus
00118_Eschscholzia californica.jpg,images_all/00118_Eschscholzia californica.jpg,Eschscholzia californica,2890608,2016-04-06,http://www.inaturalist.org/observations/2890608,https://static.inaturalist.org/photos/3304823/medium.jpeg,california poppy,Papaveraceae,Eschscholzia
00119_Sisyrinchium bellum.jpg,images_all/00119_Sisyrinchium bellum.jpg,Sisyrinchium bellum,2890623,2016-04-06,http://www.inaturalist.org/observations/2890623,https://static.inaturalist.org/photos/3304841/medium.jpeg,western blue-eyed grass,Iridaceae,Sisyrinchium
00120_Raphanus raphanistrum sativus.jpg,images_all/00120_Raphanus raphanistrum sativus.jpg,Raphanus raphanistrum sativus,2895570,2016-04-07,http://www.inaturalist.org/observations/2895570,https://inaturalist-open-data.s3.amazonaws.com/photos/3311857/medium.jpg,garden radish,Brassicaceae,Raphanus
00121_Lysimachia arvensis.jpg,images_all/00121_Lysimachia arvensis.jpg,Lysimachia arvensis,2897730,2016-04-07,http://www.inaturalist.org/observations/2897730,https://inaturalist-open-data.s3.amazonaws.com/photos/3314760/medium.jpg,scarlet pimpernel,Primulaceae,Lysimachia
00122_Myosotis latifolia.jpg,images_all/00122_Myosotis latifolia.jpg,Myosotis latifolia,2900824,2016-03-02,http://www.inaturalist.org/observations/2900824,https://inaturalist-open-data.s3.amazonaws.com/photos/3317649/medium.jpg,broadleaf forget-me-not,Boraginaceae,Myosotis
00123_Stachys bullata.jpg,images_all/00123_Stachys bullata.jpg,Stachys bullata,2918595,2016-04-11,http://www.inaturalist.org/observations/2918595,https://inaturalist-open-data.s3.amazonaws.com/photos/3341571/medium.jpg,california hedge nettle,Lamiaceae,Stachys
00124_Anisocarpus madioides.jpg,images_all/00124_Anisocarpus madioides.jpg,Anisocarpus madioides,2920164,2016-04-11,http://www.inaturalist.org/observations/2920164,https://static.inaturalist.org/photos/3343277/medium.jpg,woodland madia,Asteraceae,Anisocarpus
00125_Stachys bullata.jpg,images_all/00125_Stachys bullata.jpg,Stachys bullata,2920167,2016-04-11,http://www.inaturalist.org/observations/2920167,https://inaturalist-open-data.s3.amazonaws.com/photos/3343255/medium.jpg,california hedge nettle,Lamiaceae,Stachys
00126_Sanicula crassicaulis.jpg,images_all/00126_Sanicula crassicaulis.jpg,Sanicula crassicaulis,2920208,2016-04-11,http://www.inaturalist.org/observations/2920208,https://static.inaturalist.org/photos/3343333/medium.jpg,pacific sanicle,Apiaceae,Sanicula
00127_Trifolium angustifolium.jpg,images_all/00127_Trifolium angustifolium.jpg,Trifolium angustifolium,2934388,2016-04-14,http://www.inaturalist.org/observations/2934388,https://inaturalist-open-data.s3.amazonaws.com/photos/3362920/medium.jpg,narrow-leaved clover,Fabaceae,Trifolium
00128_Pteridium aquilinum.jpg,images_all/00128_Pteridium aquilinum.jpg,Pteridium aquilinum,2934786,2016-04-14,http://www.inaturalist.org/observations/2934786,https://inaturalist-open-data.s3.amazonaws.com/photos/3363471/medium.jpg,common bracken,Dennstaedtiaceae,Pteridium
00129_Lysimachia latifolia.jpg,images_all/00129_Lysimachia latifolia.jpg,Lysimachia latifolia,2935536,2016-04-14,http://www.inaturalist.org/observations/2935536,https://inaturalist-open-data.s3.amazonaws.com/photos/3364464/medium.jpg,western starflower,Primulaceae,Lysimachia
00130_Sanicula crassicaulis.jpg,images_all/00130_Sanicula crassicaulis.jpg,Sanicula crassicaulis,2935553,2016-04-14,http://www.inaturalist.org/observations/2935553,https://inaturalist-open-data.s3.amazonaws.com/photos/3364537/medium.jpg,pacific sanicle,Apiaceae,Sanicula
00131_Eschscholzia californica.jpg,images_all/00131_Eschscholzia californica.jpg,Eschscholzia californica,2936415,2016-04-14,http://www.inaturalist.org/observations/2936415,https://static.inaturalist.org/photos/3365674/medium.jpg,california poppy,Papaveraceae,Eschscholzia
00132_Fragaria vesca.jpg,images_all/00132_Fragaria vesca.jpg,Fragaria vesca,2936681,2016-04-14,http://www.inaturalist.org/observations/2936681,https://inaturalist-open-data.s3.amazonaws.com/photos/3366126/medium.jpg,woodland strawberry,Rosaceae,Fragaria
00133_Toxicoscordion fremontii.jpg,images_all/00133_Toxicoscordion fremontii.jpg,Toxicoscordion fremontii,2936706,2016-04-14,http://www.inaturalist.org/observations/2936706,https://inaturalist-open-data.s3.amazonaws.com/photos/3366151/medium.jpg,fremont's death camas,Melanthiaceae,Toxicoscordion
00134_Sisyrinchium bellum.jpg,images_all/00134_Sisyrinchium bellum.jpg,Sisyrinchium bellum,2937132,2016-04-14,http://www.inaturalist.org/observations/2937132,https://inaturalist-open-data.s3.amazonaws.com/photos/14411330/medium.jpg,western blue-eyed grass,Iridaceae,Sisyrinchium
00135_Sisyrinchium bellum.jpg,images_all/00135_Sisyrinchium bellum.jpg,Sisyrinchium bellum,2937190,2016-04-14,http://www.inaturalist.org/observations/2937190,https://inaturalist-open-data.s3.amazonaws.com/photos/3366807/medium.jpg,western blue-eyed grass,Iridaceae,Sisyrinchium
00136_Eschscholzia californica.jpg,images_all/00136_Eschscholzia californica.jpg,Eschscholzia californica,2970848,2016-04-18,http://www.inaturalist.org/observations/2970848,https://inaturalist-open-data.s3.amazonaws.com/photos/3412641/medium.jpeg,california poppy,Papaveraceae,Eschscholzia
00137_Sisyrinchium bellum.jpg,images_all/00137_Sisyrinchium bellum.jpg,Sisyrinchium bellum,2970849,2016-04-18,http://www.inaturalist.org/observations/2970849,https://inaturalist-open-data.s3.amazonaws.com/photos/3412642/medium.jpeg,western blue-eyed grass,Iridaceae,Sisyrinchium
00138_Umbellularia californica.jpg,images_all/00138_Umbellularia californica.jpg,Umbellularia californica,2994036,2016-04-21,http://www.inaturalist.org/observations/2994036,https://inaturalist-open-data.s3.amazonaws.com/photos/3443242/medium.jpg,california bay,Lauraceae,Umbellularia
00139_Oxalis smalliana.jpg,images_all/00139_Oxalis smalliana.jpg,Oxalis smalliana,3010972,2016-04-07,http://www.inaturalist.org/observations/3010972,https://inaturalist-open-data.s3.amazonaws.com/photos/3463748/medium.jpg,redwood sorrel,Oxalidaceae,Oxalis
00140_Lysimachia latifolia.jpg,images_all/00140_Lysimachia latifolia.jpg,Lysimachia latifolia,3010993,2016-04-06,http://www.inaturalist.org/observations/3010993,https://inaturalist-open-data.s3.amazonaws.com/photos/3463772/medium.jpg,western starflower,Primulaceae,Lysimachia
00141_Cardamine californica.jpg,images_all/00141_Cardamine californica.jpg,Cardamine californica,3011085,2016-03-01,http://www.inaturalist.org/observations/3011085,https://inaturalist-open-data.s3.amazonaws.com/photos/3463877/medium.jpg,milkmaids,Brassicaceae,Cardamine
00142_Toxicoscordion fremontii.jpg,images_all/00142_Toxicoscordion fremontii.jpg,Toxicoscordion fremontii,3011109,2016-04-01,http://www.inaturalist.org/observations/3011109,https://inaturalist-open-data.s3.amazonaws.com/photos/3463912/medium.jpg,fremont's death camas,Melanthiaceae,Toxicoscordion
00143_Epipactis helleborine.jpg,images_all/00143_Epipactis helleborine.jpg,Epipactis helleborine,3036889,2016-04-25,http://www.inaturalist.org/observations/3036889,https://inaturalist-open-data.s3.amazonaws.com/photos/3496488/medium.jpg,broad-leaved helleborine,Orchidaceae,Epipactis
00144_Eschscholzia californica.jpg,images_all/00144_Eschscholzia californica.jpg,Eschscholzia californica,3044189,2016-04-13,http://www.inaturalist.org/observations/3044189,https://static.inaturalist.org/photos/3505299/medium.jpg,california poppy,Papaveraceae,Eschscholzia
00145_Briza maxima.jpg,images_all/00145_Briza maxima.jpg,Briza maxima,3049058,2016-04-28,http://www.inaturalist.org/observations/3049058,https://static.inaturalist.org/photos/3511932/medium.jpeg,greater quaking grass,Poaceae,Briza
00146_Calochortus albus.jpg,images_all/00146_Calochortus albus.jpg,Calochortus albus,3050630,2016-04-28,http://www.inaturalist.org/observations/3050630,https://inaturalist-open-data.s3.amazonaws.com/photos/3513784/medium.jpg,white globe lily,Liliaceae,Calochortus
00147_Toxicodendron diversilobum.jpg,images_all/00147_Toxicodendron diversilobum.jpg,Toxicodendron diversilobum,3062577,2016-04-30,http://www.inaturalist.org/observations/3062577,https://inaturalist-open-data.s3.amazonaws.com/photos/3528319/medium.jpg,pacific poison oak,Anacardiaceae,Toxicodendron
00148_Plantago lanceolata.jpg,images_all/00148_Plantago lanceolata.jpg,Plantago lanceolata,3062670,2016-04-30,http://www.inaturalist.org/observations/3062670,https://inaturalist-open-data.s3.amazonaws.com/photos/3528431/medium.jpg,ribwort plantain,Plantaginaceae,Plantago
00149_Quercus agrifolia.jpg,images_all/00149_Quercus agrifolia.jpg,Quercus agrifolia,3062678,2016-04-30,http://www.inaturalist.org/observations/3062678,https://static.inaturalist.org/photos/3528438/medium.jpg,coast live oak,Fagaceae,Quercus
00150_Raphanus raphanistrum sativus.jpg,images_all/00150_Raphanus raphanistrum sativus.jpg,Raphanus raphanistrum sativus,3062695,2016-04-30,http://www.inaturalist.org/observations/3062695,https://static.inaturalist.org/photos/3528462/medium.jpg,garden radish,Brassicaceae,Raphanus
00151_Calendula arvensis.jpg,images_all/00151_Calendula arvensis.jpg,Calendula arvensis,3062697,2016-04-30,http://www.inaturalist.org/observations/3062697,https://inaturalist-open-data.s3.amazonaws.com/photos/3528467/medium.jpeg,field marigold,Asteraceae,Calendula
00152_Lysimachia arvensis.jpg,images_all/00152_Lysimachia arvensis.jpg,Lysimachia arvensis,3062701,2016-04-30,http://www.inaturalist.org/observations/3062701,https://static.inaturalist.org/photos/3528486/medium.jpg,scarlet pimpernel,Primulaceae,Lysimachia
00153_Trifolium angustifolium.jpg,images_all/00153_Trifolium angustifolium.jpg,Trifolium angustifolium,3062704,2016-04-30,http://www.inaturalist.org/observations/3062704,https://static.inaturalist.org/photos/3528470/medium.jpg,narrow-leaved clover,Fabaceae,Trifolium
00154_Lysimachia arvensis.jpg,images_all/00154_Lysimachia arvensis.jpg,Lysimachia arvensis,3062731,2016-04-30,http://www.inaturalist.org/observations/3062731,https://inaturalist-open-data.s3.amazonaws.com/photos/3528496/medium.jpg,scarlet pimpernel,Primulaceae,Lysimachia
00155_Conium maculatum.jpg,images_all/00155_Conium maculatum.jpg,Conium maculatum,3062733,2016-04-30,http://www.inaturalist.org/observations/3062733,https://inaturalist-open-data.s3.amazonaws.com/photos/3528497/medium.jpg,poison hemlock,Apiaceae,Conium
00156_Toxicodendron diversilobum.jpg,images_all/00156_Toxicodendron diversilobum.jpg,Toxicodendron diversilobum,3062761,2016-04-30,http://www.inaturalist.org/observations/3062761,https://inaturalist-open-data.s3.amazonaws.com/photos/3528525/medium.jpg,pacific poison oak,Anacardiaceae,Toxicodendron
00157_Trifolium angustifolium.jpg,images_all/00157_Trifolium angustifolium.jpg,Trifolium angustifolium,3062765,2016-04-30,http://www.inaturalist.org/observations/3062765,https://inaturalist-open-data.s3.amazonaws.com/photos/3528528/medium.jpg,narrow-leaved clover,Fabaceae,Trifolium
00158_Erodium botrys.jpg,images_all/00158_Erodium botrys.jpg,Erodium botrys,3062778,2016-04-30,http://www.inaturalist.org/observations/3062778,https://inaturalist-open-data.s3.amazonaws.com/photos/3528552/medium.jpg,mediterranean stork's-bill,Geraniaceae,Erodium
00159_Trifolium angustifolium.jpg,images_all/00159_Trifolium angustifolium.jpg,Trifolium angustifolium,3062782,2016-04-30,http://www.inaturalist.org/observations/3062782,https://inaturalist-open-data.s3.amazonaws.com/photos/3528559/medium.jpg,narrow-leaved clover,Fabaceae,Trifolium
00160_Raphanus raphanistrum sativus.jpg,images_all/00160_Raphanus raphanistrum sativus.jpg,Raphanus raphanistrum sativus,3062784,2016-04-30,http://www.inaturalist.org/observations/3062784,https://inaturalist-open-data.s3.amazonaws.com/photos/3528562/medium.jpg,garden radish,Brassicaceae,Raphanus
00161_Eschscholzia californica.jpg,images_all/00161_Eschscholzia californica.jpg,Eschscholzia californica,3062816,2016-04-30,http://www.inaturalist.org/observations/3062816,https://inaturalist-open-data.s3.amazonaws.com/photos/3528607/medium.jpg,california poppy,Papaveraceae,Eschscholzia
00162_Toxicodendron diversilobum.jpg,images_all/00162_Toxicodendron diversilobum.jpg,Toxicodendron diversilobum,3062886,2016-04-30,http://www.inaturalist.org/observations/3062886,https://static.inaturalist.org/photos/3528648/medium.jpg,pacific poison oak,Anacardiaceae,Toxicodendron
00163_Sisyrinchium bellum.jpg,images_all/00163_Sisyrinchium bellum.jpg,Sisyrinchium bellum,3062888,2016-04-30,http://www.inaturalist.org/observations/3062888,https://inaturalist-open-data.s3.amazonaws.com/photos/3528653/medium.jpg,western blue-eyed grass,Iridaceae,Sisyrinchium
00164_Eschscholzia californica.jpg,images_all/00164_Eschscholzia californica.jpg,Eschscholzia californica,3062909,2016-04-30,http://www.inaturalist.org/observations/3062909,https://inaturalist-open-data.s3.amazonaws.com/photos/3528681/medium.jpg,california poppy,Papaveraceae,Eschscholzia
00165_Toxicodendron diversilobum.jpg,images_all/00165_Toxicodendron diversilobum.jpg,Toxicodendron diversilobum,3062920,2016-04-30,http://www.inaturalist.org/observations/3062920,https://inaturalist-open-data.s3.amazonaws.com/photos/3528696/medium.jpg,pacific poison oak,Anacardiaceae,Toxicodendron
00166_Lysimachia arvensis.jpg,images_all/00166_Lysimachia arvensis.jpg,Lysimachia arvensis,3062944,2016-04-30,http://www.inaturalist.org/observations/3062944,https://static.inaturalist.org/photos/3528725/medium.jpg,scarlet pimpernel,Primulaceae,Lysimachia
